Task ID,Created At,Completed At,Last Modified,Name,Section/Column,Assignee,Assignee Email,Start Date,Due Date,Tags,Notes,Projects,Parent task,Blocked By (Dependencies),Blocking (Dependencies),Priority,status,Payment,Deposit,Bonus,Max bet,WG,Groups,Max win,Paid with...,Balance,Received
1208952401473798,12/11/2024,,12/11/2024,Bitpanda,Main project IRE,,,,,,—,Main project IRE,,,,,,,,,,,Crypto ONLY,,,,
1208952401473800,12/11/2024,,12/11/2024,Mega dice,Main project IRE,,,,,,—,Main project IRE,,,,,Testing,,,,,,Crypto ONLY,,,,
1208954245216495,12/11/2024,,12/11/2024,Seven casino,Main project IRE,,,,,,—,Main project IRE,,,,,Testing,CRYPTO,500,500,,10xb,Crypto ONLY,,,,
1208954245216510,12/11/2024,,12/11/2024,Bet US,Main project IRE,,,,,,—,Main project IRE,,,,,,CRYPTO,500,1250,,,Crypto ONLY,,,,
1208954245316871,12/11/2024,,12/11/2024,Power up,Main project IRE,,,,,,—,Main project IRE,,,,Low,Testing,"CARD, SKRILL CARD, Mifinity",200,240,5,40xB,Liernin Enterprises LTD,,,,
1208954245316887,12/11/2024,,12/11/2024,5 Gringos,Main project IRE,,,,,,—,Main project IRE,,,,Low,Testing,"CARD, SKRILL CARD, Mifinity",300,300,5,40xB,Liernin Enterprises LTD,,,,
1208954245392530,12/11/2024,,12/11/2024,Boomerang,Main project IRE,,,,,,—,Main project IRE,,,,Low,Testing,"CARD, SKRILL CARD, Mifinity",200,240,5,40xB,Liernin Enterprises LTD,,,,
1208954245392546,12/11/2024,,12/11/2024,Power up 2,Main project IRE,,,,,,—,Main project IRE,,,,Low,Testing,"CARD, SKRILL CARD, Mifinity",200,240,5,40xB,Liernin Enterprises LTD,,,,
1208954245462188,12/11/2024,,12/11/2024,Power up 3,Main project IRE,,,,,,—,Main project IRE,,,,Low,Testing,"CARD, SKRILL CARD, Mifinity",100,100,5,40xB,Liernin Enterprises LTD,,,,
1208954245462204,12/11/2024,,12/11/2024,Power up 4,Main project IRE,,,,,,—,Main project IRE,,,,Low,Testing,"CARD, SKRILL CARD, Mifinity",200,240,5,40xB,Liernin Enterprises LTD,,,,
1208954245537982,12/11/2024,,12/11/2024,Energy casino,Main project IRE,,,,,,—,Main project IRE,,,,,Testing,"CARD, SKRILL CARD, Mifinity",200,200,5,30xDB,Fairload Ltd +Probe Investments,,,,
1208954245537998,12/11/2024,,12/11/2024,LV bet,Main project IRE,,,,,,—,Main project IRE,,,,,Testing,"CARD, SKRILL CARD, Mifinity",200,200,5,30xDB,Fairload Ltd +Probe Investments,,,,
1208954195676229,12/11/2024,,12/11/2024,Energy casino 1,Main project IRE,,,,,,—,Main project IRE,,,,,Testing,"CARD, SKRILL CARD, Mifinity",200,100,5,30xDB,Fairload Ltd +Probe Investments,,,,
1208954195676245,12/11/2024,,12/11/2024,Lvbet 2,Main project IRE,,,,,,—,Main project IRE,,,,,Testing,"CARD, SKRILL CARD, Mifinity",200,100,5,30xDB,Fairload Ltd +Probe Investments,,,,
1208954196718776,12/11/2024,,12/11/2024,,Main project IRE,,,,,,—,Main project IRE,,,,,,,,,,,Next to You B.V,,,,
1208954196718784,12/11/2024,,12/11/2024,Betway,Main project IRE,,,,,,—,Main project IRE,,,,Medium,Testing,"SKRILL CARD, Mifinity, Luxon",50,50,7.5,30xB,Betway LTD,,,,
1208954196767175,12/11/2024,,12/11/2024,Betway 2,Main project IRE,,,,,,—,Main project IRE,,,,Medium,Testing,"SKRILL CARD, Mifinity, Luxon",50,50,7.5,30xB,Betway LTD,,,,
1208954196767191,12/11/2024,,12/11/2024,Betway 3,Main project IRE,,,,,,—,Main project IRE,,,,Medium,Testing,"SKRILL CARD, Mifinity, Luxon",50,50,7.5,30xB,Betway LTD,,,,
1208954196839503,12/11/2024,,12/11/2024,Spinz,Main project IRE,,,,,,—,Main project IRE,,,,Low,Withdraw,"Mifinity, SKRILL",300,300,,40xB,Rootz,,,,
1208954196839519,12/11/2024,,12/11/2024,,Main project IRE,,,,,,—,Main project IRE,,,,,,,,,,,Njord Ventures BV,,,,
1208954196839527,12/11/2024,,12/11/2024,Zoome 1,Main project IRE,,,,,,"100% bonus, dep 250-350
60-80% bonus dep 200-250
50% bonus dep 150-200",Main project IRE,,,,High,Not started,"CRYPTO, Mifinity, SKRILL",,,5,40xB,DAMA NV,10000,,,
1208954196884976,12/11/2024,,12/11/2024,Zoome 2,Main project IRE,,,,,,"100% bonus, dep 250-350
60-80% bonus dep 200-250
50% bonus dep 150-200",Main project IRE,,,,High,Not started,"CRYPTO, Mifinity, SKRILL",,,5,40xB,DAMA NV,10000,,,
1208954196884989,12/11/2024,,12/11/2024,Zoome 3,Main project IRE,,,,,,"100% bonus, dep 250-350
60-80% bonus dep 200-250
50% bonus dep 150-200",Main project IRE,,,,High,Not started,"CRYPTO, Mifinity, SKRILL",,,5,40xB,DAMA NV,10000,,,
1208954196934349,12/11/2024,,12/11/2024,Zoome 4,Main project IRE,,,,,,"100% bonus, dep 250-350
60-80% bonus dep 200-250
50% bonus dep 150-200",Main project IRE,,,,High,Not started,"CRYPTO, Mifinity, SKRILL",,,5,40xB,DAMA NV,10000,,,
1208954196934362,12/11/2024,,12/11/2024,olympecasino.com,Main project IRE,,,,,,—,Main project IRE,,,,,Testing,,,,,,,,,,
1208952401473993,12/11/2024,,12/11/2024,Red cherry casino ( theonlinecasino) 5x 100+250,Main project IRE,,,,,,—,Main project IRE,,,,,Testing,CRYPTO,,,,,RTG slots,,,,
1208952401474001,12/11/2024,,12/11/2024,grande vegas 100+150 (capitaltoday),Main project IRE,,,,,,—,Main project IRE,,,,,Testing,CRYPTO,,,,,RTG slots,,,,
1208952401474005,12/11/2024,,12/11/2024,jackpot capital 100+250 (capitaltoday),Main project IRE,,,,,,—,Main project IRE,,,,,Testing,CRYPTO,,,,,RTG slots,,,,
1208952401474009,12/11/2024,,12/11/2024,Inetbet (income network) 200%,Main project IRE,,,,,,—,Main project IRE,,,,,Testing,CRYPTO,,,,,RTG slots,,,,
1208952401474011,12/11/2024,,12/11/2024,Kudos (income network) 200%,Main project IRE,,,,,,—,Main project IRE,,,,,Testing,CRYPTO,,,,,RTG slots,,,,
1208952401473999,12/11/2024,,12/11/2024,Grande vegas 100+250 (capitaltoday),Main project IRE,,,,,,—,Main project IRE,,,,,Testing,CRYPTO,,,,,RTG slots,,,,
1208952401474007,12/11/2024,,12/11/2024,Everygame 5x,Main project IRE,,,,,,—,Main project IRE,,,,,Testing,CRYPTO,,,,,RTG slots,,,,
1208952401474003,12/11/2024,,12/11/2024,Slotastic 100+250  (capitaltoday),Main project IRE,,,,,,—,Main project IRE,,,,,Testing,CRYPTO,,,,,RTG slots,,,,
1208952401473997,12/11/2024,,12/11/2024,Tripple seven ( theonlinecasino) 5x 100+250,Main project IRE,,,,,,—,Main project IRE,,,,,Testing,CRYPTO,,,,,RTG slots,,,,
1208952401473995,12/11/2024,,12/11/2024,Lady luck ( theonlinecasino) 5x 100+250,Main project IRE,,,,,,—,Main project IRE,,,,,Testing,CRYPTO,,,,,RTG slots,,,,
1208952401473985,12/11/2024,,12/11/2024,Welle casino,Main project IRE,,,,,,—,Main project IRE,,,,,Testing,,,,,,,,,,
1208954196934370,12/11/2024,,12/11/2024,Wintopia Welcome Bonus Pack 1,Main project IRE,,,,,,"Play with real funds, if u lose activate bonus",Main project IRE,,,,High,Testing,"CARD, Mifinity, SKRILL",300,300,5,50xB,Altcore,10xB,,,
1208954197259273,12/11/2024,,12/11/2024,Winnerz,Main project IRE,,,,,,—,Main project IRE,,,,High,Testing,SKRILL,200,200,3,15xdb,Hitz Gaming,,Skrill,,
1208954197259290,12/11/2024,,12/11/2024,Trickz,Main project IRE,,,,,,—,Main project IRE,,,,High,Testing,SKRILL,200,200,3,15xdb,Hitz Gaming,,Skrill,,
1208954197318691,12/11/2024,,12/11/2024,Wisho,Main project IRE,,,,,,—,Main project IRE,,,,High,Testing,SKRILL,,,,,Hitz Gaming,,Skrill,,
1208952401473950,12/11/2024,,12/11/2024,Celebrino ,Main project IRE,,,,,,—,Main project IRE,,,,High,Testing,SKRILL,100,200,,,Hitz Gaming,,Skrill,,
1208954197318702,12/11/2024,,12/11/2024,Blaze casino Reload,Main project IRE,,,,,,—,Main project IRE,,,,,Not started,,500,500,5,35xB,Prolific Trade,,,,
1208954197318717,12/11/2024,,12/11/2024,Roman casino 3,Main project IRE,,,,,,—,Main project IRE,,,,High,Not started,"CARD, SKRILL CARD",150,150,,,DUX,,,,
1208954197375553,12/11/2024,,12/11/2024,Roman casino 2,Main project IRE,,,,,,"    Deposit 200, 220,250,270",Main project IRE,,,,High,Not started,"CARD, SKRILL CARD",,,,,DUX,,,,
1208952401473911,12/11/2024,,12/11/2024,Felixspin 2,Main project IRE,,,,,,"    Deposit 200, 220,250,270",Main project IRE,,,,High,Not started,"CARD, SKRILL CARD",,,,,DUX,,,,
1208952401473913,12/11/2024,,12/11/2024,Felixspin 3,Main project IRE,,,,,,"    Deposit 200, 220,250,270",Main project IRE,,,,High,Not started,"CARD, SKRILL CARD",,,,,DUX,,,,
1208954197375563,12/11/2024,,12/11/2024,Roman casino 1,Main project IRE,,,,,,"—
·  Deposit and Bonus Selection:
    Ensure the player selects the bonus during the deposit process.
    If the player does not receive the bonus, they must immediately contact customer support and provide a screenshot of the email containing the bonus offer.
·  Highroller Bonus:
    For the Highroller Bonus, the player must enter the bonus code ""50HIGH"" during the deposit.
    The deposit amount must be between €300-€500.
 
·  Real Money vs Bonus Money Play:
    Although real money (RM) and bonus money are tracked separately, they appear together in the player's balance.
    The player must first play using real money on games like:
        Roulette, Baccarat, Blackjack, Lines, Mines, and sometimes slots with higher bets.
    After using real money, the player can switch to playing slots with a maximum bet of €5.
        The specific bet should be adjusted to €2/€3/€4/€5, depending on the target.
·  Max Withdrawal (WD) Limit:
    Be aware that these bonuses come with a maximum withdrawal limit of 10x the bonus amount.
    The player should aim to hit 70% of the target to meet wagering requirements.
    If the player exceeds the allowable winnings, they should immediately notify a supervisor.
·  Bonus Cancellation:
    If the player has less than €0.20 in their bonus balance, they should cancel the bonus.
·  System Alerts for Betting Limits:
    If the player attempts to place a higher bet than allowed with bonus money, the system will alert them to stop.",Main project IRE,,,,High,Not started,"CARD, SKRILL CARD",150,150,,,DUX,,,,
1208952401473909,12/11/2024,,12/11/2024,Felixspin 1,Main project IRE,,,,,,"—
·  Deposit and Bonus Selection:
    Ensure the player selects the bonus during the deposit process.
    If the player does not receive the bonus, they must immediately contact customer support and provide a screenshot of the email containing the bonus offer.
·  Highroller Bonus:
    For the Highroller Bonus, the player must enter the bonus code ""50HIGH"" during the deposit.
    The deposit amount must be between €300-€500.
 
·  Real Money vs Bonus Money Play:
    Although real money (RM) and bonus money are tracked separately, they appear together in the player's balance.
    The player must first play using real money on games like:
        Roulette, Baccarat, Blackjack, Lines, Mines, and sometimes slots with higher bets.
    After using real money, the player can switch to playing slots with a maximum bet of €5.
        The specific bet should be adjusted to €2/€3/€4/€5, depending on the target.
·  Max Withdrawal (WD) Limit:
    Be aware that these bonuses come with a maximum withdrawal limit of 10x the bonus amount.
    The player should aim to hit 70% of the target to meet wagering requirements.
    If the player exceeds the allowable winnings, they should immediately notify a supervisor.
·  Bonus Cancellation:
    If the player has less than €0.20 in their bonus balance, they should cancel the bonus.
·  System Alerts for Betting Limits:
    If the player attempts to place a higher bet than allowed with bonus money, the system will alert them to stop.",Main project IRE,,,,High,Not started,"CARD, SKRILL CARD",150,150,,,DUX,,,,
1208952401473915,12/11/2024,,12/11/2024,Savaspin 1,Main project IRE,,,,,,"—
·  Deposit and Bonus Selection:
    Ensure the player selects the bonus during the deposit process.
    If the player does not receive the bonus, they must immediately contact customer support and provide a screenshot of the email containing the bonus offer.
·  Highroller Bonus:
    For the Highroller Bonus, the player must enter the bonus code ""50HIGH"" during the deposit.
    The deposit amount must be between €300-€500.
 
·  Real Money vs Bonus Money Play:
    Although real money (RM) and bonus money are tracked separately, they appear together in the player's balance.
    The player must first play using real money on games like:
        Roulette, Baccarat, Blackjack, Lines, Mines, and sometimes slots with higher bets.
    After using real money, the player can switch to playing slots with a maximum bet of €5.
        The specific bet should be adjusted to €2/€3/€4/€5, depending on the target.
·  Max Withdrawal (WD) Limit:
    Be aware that these bonuses come with a maximum withdrawal limit of 10x the bonus amount.
    The player should aim to hit 70% of the target to meet wagering requirements.
    If the player exceeds the allowable winnings, they should immediately notify a supervisor.
·  Bonus Cancellation:
    If the player has less than €0.20 in their bonus balance, they should cancel the bonus.
·  System Alerts for Betting Limits:
    If the player attempts to place a higher bet than allowed with bonus money, the system will alert them to stop.",Main project IRE,,,,High,Not started,"CARD, SKRILL CARD",150,150,,,DUX,,,,
1208952401473987,12/11/2024,,12/11/2024,Lira spin,Main project IRE,,,,,,"—
·  Deposit and Bonus Selection:
    Ensure the player selects the bonus during the deposit process.
    If the player does not receive the bonus, they must immediately contact customer support and provide a screenshot of the email containing the bonus offer.
·  Highroller Bonus:
    For the Highroller Bonus, the player must enter the bonus code ""50HIGH"" during the deposit.
    The deposit amount must be between €300-€500.
 
·  Real Money vs Bonus Money Play:
    Although real money (RM) and bonus money are tracked separately, they appear together in the player's balance.
    The player must first play using real money on games like:
        Roulette, Baccarat, Blackjack, Lines, Mines, and sometimes slots with higher bets.
    After using real money, the player can switch to playing slots with a maximum bet of €5.
        The specific bet should be adjusted to €2/€3/€4/€5, depending on the target.
·  Max Withdrawal (WD) Limit:
    Be aware that these bonuses come with a maximum withdrawal limit of 10x the bonus amount.
    The player should aim to hit 70% of the target to meet wagering requirements.
    If the player exceeds the allowable winnings, they should immediately notify a supervisor.
·  Bonus Cancellation:
    If the player has less than €0.20 in their bonus balance, they should cancel the bonus.
·  System Alerts for Betting Limits:
    If the player attempts to place a higher bet than allowed with bonus money, the system will alert them to stop.",Main project IRE,,,,High,Not started,"CARD, SKRILL CARD",150,150,,,DUX,,,,
1208952401473989,12/11/2024,,12/11/2024,Lira spin 2,Main project IRE,,,,,,"—
·  Deposit and Bonus Selection:
    Ensure the player selects the bonus during the deposit process.
    If the player does not receive the bonus, they must immediately contact customer support and provide a screenshot of the email containing the bonus offer.
·  Highroller Bonus:
    For the Highroller Bonus, the player must enter the bonus code ""50HIGH"" during the deposit.
    The deposit amount must be between €300-€500.
 
·  Real Money vs Bonus Money Play:
    Although real money (RM) and bonus money are tracked separately, they appear together in the player's balance.
    The player must first play using real money on games like:
        Roulette, Baccarat, Blackjack, Lines, Mines, and sometimes slots with higher bets.
    After using real money, the player can switch to playing slots with a maximum bet of €5.
        The specific bet should be adjusted to €2/€3/€4/€5, depending on the target.
·  Max Withdrawal (WD) Limit:
    Be aware that these bonuses come with a maximum withdrawal limit of 10x the bonus amount.
    The player should aim to hit 70% of the target to meet wagering requirements.
    If the player exceeds the allowable winnings, they should immediately notify a supervisor.
·  Bonus Cancellation:
    If the player has less than €0.20 in their bonus balance, they should cancel the bonus.
·  System Alerts for Betting Limits:
    If the player attempts to place a higher bet than allowed with bonus money, the system will alert them to stop.",Main project IRE,,,,High,Not started,"CARD, SKRILL CARD",150,150,,,DUX,,,,
1208952401473991,12/11/2024,,12/11/2024,Lira spin 3,Main project IRE,,,,,,"—
·  Deposit and Bonus Selection:
    Ensure the player selects the bonus during the deposit process.
    If the player does not receive the bonus, they must immediately contact customer support and provide a screenshot of the email containing the bonus offer.
·  Highroller Bonus:
    For the Highroller Bonus, the player must enter the bonus code ""50HIGH"" during the deposit.
    The deposit amount must be between €300-€500.
 
·  Real Money vs Bonus Money Play:
    Although real money (RM) and bonus money are tracked separately, they appear together in the player's balance.
    The player must first play using real money on games like:
        Roulette, Baccarat, Blackjack, Lines, Mines, and sometimes slots with higher bets.
    After using real money, the player can switch to playing slots with a maximum bet of €5.
        The specific bet should be adjusted to €2/€3/€4/€5, depending on the target.
·  Max Withdrawal (WD) Limit:
    Be aware that these bonuses come with a maximum withdrawal limit of 10x the bonus amount.
    The player should aim to hit 70% of the target to meet wagering requirements.
    If the player exceeds the allowable winnings, they should immediately notify a supervisor.
·  Bonus Cancellation:
    If the player has less than €0.20 in their bonus balance, they should cancel the bonus.
·  System Alerts for Betting Limits:
    If the player attempts to place a higher bet than allowed with bonus money, the system will alert them to stop.",Main project IRE,,,,High,Not started,"CARD, SKRILL CARD",150,150,,,DUX,,,,
1208952401473917,12/11/2024,,12/11/2024,Savaspin 3,Main project IRE,,,,,,"—
·  Deposit and Bonus Selection:
    Ensure the player selects the bonus during the deposit process.
    If the player does not receive the bonus, they must immediately contact customer support and provide a screenshot of the email containing the bonus offer.
·  Highroller Bonus:
    For the Highroller Bonus, the player must enter the bonus code ""50HIGH"" during the deposit.
    The deposit amount must be between €300-€500.
 
·  Real Money vs Bonus Money Play:
    Although real money (RM) and bonus money are tracked separately, they appear together in the player's balance.
    The player must first play using real money on games like:
        Roulette, Baccarat, Blackjack, Lines, Mines, and sometimes slots with higher bets.
    After using real money, the player can switch to playing slots with a maximum bet of €5.
        The specific bet should be adjusted to €2/€3/€4/€5, depending on the target.
·  Max Withdrawal (WD) Limit:
    Be aware that these bonuses come with a maximum withdrawal limit of 10x the bonus amount.
    The player should aim to hit 70% of the target to meet wagering requirements.
    If the player exceeds the allowable winnings, they should immediately notify a supervisor.
·  Bonus Cancellation:
    If the player has less than €0.20 in their bonus balance, they should cancel the bonus.
·  System Alerts for Betting Limits:
    If the player attempts to place a higher bet than allowed with bonus money, the system will alert them to stop.",Main project IRE,,,,High,Not started,"CARD, SKRILL CARD",150,150,,,DUX,,,,
1208954197432102,12/11/2024,,12/11/2024,Evolve casino 1,Main project IRE,,,,,,"—Try to hit 10x deposit on lines, mines, coins with bet 2-3.
Deposit 100 to 150.",Main project IRE,,,,,Testing,CARD,,,5,25xDB,Mountberg BV,,,,
1208952401473954,12/11/2024,,12/11/2024,Stakes.com,Main project IRE,,,,,,"—Try to hit 10x deposit on lines, mines, coins with bet 2-3.
Deposit 100 to 150.",Main project IRE,,,,High,Ready to play,CARD,300,300,5,25xDB,Mountberg BV,,,,
1208954197432114,12/11/2024,,12/11/2024,Evolve casino 2,Main project IRE,,,,,,"—Try to hit 10x deposit on lines, mines, coins with bet 2-3.
Deposit 100 to 150.",Main project IRE,,,,,Testing,CARD,,,5,25xDB,Mountberg BV,,,,
1208954197432126,12/11/2024,,12/11/2024,Evolve casino 3,Main project IRE,,,,,,"—Try to hit 10x deposit on lines, mines, coins with bet 2-3.
Deposit 100 to 150.",Main project IRE,,,,,Testing,CARD,,,5,25xDB,Mountberg BV,,,,
1208954197490524,12/11/2024,,12/11/2024,bitcasino.io,Main project IRE,,,,,,—,Main project IRE,,,,High,,CRYPTO,500,500,5,10xb,Crypto ONLY,,,,
1208954197490540,12/11/2024,,12/11/2024,PinoCasino,Main project IRE,,,,,,—,Main project IRE,,,,,,,,,,,n1 interactive,,,,
1208954197490548,12/11/2024,,12/11/2024,LazyBar 1,Main project IRE,,,,,,"—·  Deposit and Bonus Selection:
    Ensure the player selects the bonus during the deposit process.
    If the player does not receive the bonus, they must immediately contact customer support and provide a screenshot of the email containing the bonus offer.
·  Highroller Bonus:
    For the Highroller Bonus, the player must enter the bonus code ""50HIGH"" during the deposit.
    The deposit amount must be between €300-€500.
 
·  Real Money vs Bonus Money Play:
    Although real money (RM) and bonus money are tracked separately, they appear together in the player's balance.
    The player must first play using real money on games like:
        Roulette, Baccarat, Blackjack, Lines, Mines, and sometimes slots with higher bets.
    After using real money, the player can switch to playing slots with a maximum bet of €5.
        The specific bet should be adjusted to €2/€3/€4/€5, depending on the target.
·  Max Withdrawal (WD) Limit:
    Be aware that these bonuses come with a maximum withdrawal limit of 10x the bonus amount.
    The player should aim to hit 70% of the target to meet wagering requirements.
    If the player exceeds the allowable winnings, they should immediately notify a supervisor.
·  Bonus Cancellation:
    If the player has less than €0.20 in their bonus balance, they should cancel the bonus.
·  System Alerts for Betting Limits:
    If the player attempts to place a higher bet than allowed with bonus money, the system will alert them to stop.",Main project IRE,,,,High,Not started,,150,150,5,35xDB,DUX,10xB,,,
1208954197560649,12/11/2024,,12/11/2024,LazyBar 3,Main project IRE,,,,,,—,Main project IRE,,,,High,Not started,,150,150,5,35xDB,DUX,10xB,,,
1208954197560665,12/11/2024,,12/11/2024,LazyBar 2,Main project IRE,,,,,,—,Main project IRE,,,,High,Not started,,,,5,35xDB,DUX,10xB,,,
1208954197613596,12/11/2024,,12/11/2024,Coolzino 1,Main project IRE,,,,,,"·  Deposit and Bonus Selection:
    Ensure the player selects the bonus during the deposit process.
    If the player does not receive the bonus, they must immediately contact customer support and provide a screenshot of the email containing the bonus offer.
·  Highroller Bonus:
    For the Highroller Bonus, the player must enter the bonus code ""50HIGH"" during the deposit.
    The deposit amount must be between €300-€500.
 
·  Real Money vs Bonus Money Play:
    Although real money (RM) and bonus money are tracked separately, they appear together in the player's balance.
    The player must first play using real money on games like:
        Roulette, Baccarat, Blackjack, Lines, Mines, and sometimes slots with higher bets.
    After using real money, the player can switch to playing slots with a maximum bet of €5.
        The specific bet should be adjusted to €2/€3/€4/€5, depending on the target.
·  Max Withdrawal (WD) Limit:
    Be aware that these bonuses come with a maximum withdrawal limit of 10x the bonus amount.
    The player should aim to hit 70% of the target to meet wagering requirements.
    If the player exceeds the allowable winnings, they should immediately notify a supervisor.
·  Bonus Cancellation:
    If the player has less than €0.20 in their bonus balance, they should cancel the bonus.
·  System Alerts for Betting Limits:
    If the player attempts to place a higher bet than allowed with bonus money, the system will alert them to stop.",Main project IRE,,,,High,Not started,,150,150,5,35xDB,DUX,10xB,,,
1208954139543949,12/11/2024,,12/11/2024,Coolzino 4 Highroller,Main project IRE,,,,,,—,Main project IRE,,,,High,Not started,,150,150,5,35xDB,DUX,10xB,,,
1208954141045728,12/11/2024,,12/11/2024,Coolzino 3,Main project IRE,,,,,,—,Main project IRE,,,,High,Not started,,150,150,5,35xDB,DUX,10xB,,,
1208954141045744,12/11/2024,,12/11/2024,Coolzino 2,Main project IRE,,,,,,—,Main project IRE,,,,High,Not started,,,,5,35xDB,DUX,10xB,,,
1208954141107052,12/11/2024,,12/11/2024,Wild Sultan,Main project IRE,,,,,,—,Main project IRE,,,,,Testing,"CARD, CRYPTO, SKRILL CARD",300,300,,35xB,Next to You B.V,,,,
1208954141107067,12/11/2024,,12/11/2024,Sakura slots,Main project IRE,,,,,,—,Main project IRE,,,,,Testing,"CARD, CRYPTO, SKRILL CARD",300,300,,35xB,Next to You B.V,,,,
1208954141160909,12/11/2024,,12/11/2024,Omnislots,Main project IRE,,,,,,—,Main project IRE,,,,,STOP,,,,5,45xB,,,,,
1208958316027555,12/11/2024,,12/11/2024,Slotbox,Main project IRE,,,,,,—,Main project IRE,,,,,STOP,,,,5,45xB,,,,,
1208954141160919,12/11/2024,,12/11/2024, Stake.com 200% Code rosh,Main project IRE,,,,,,—,Main project IRE,,,,,,CRYPTO,500,1000,,40xB,Crypto ONLY,,,,
1208954141160934,12/11/2024,,12/11/2024,20bets,Main project IRE,,,,,,—,Main project IRE,,,,,Not started,SKRILL,300,300,5,30xDB,Santeda Int,15k,,,
1208954141227322,12/11/2024,,12/11/2024,Velobet,Main project IRE,,,,,,—,Main project IRE,,,,Medium,Not started,SKRILL,350,500,5,30xDB,Santeda Int,15k,,,
1208954141227339,12/11/2024,,12/11/2024,Velobet 1,Main project IRE,,,,,,—,Main project IRE,,,,,Not started,SKRILL,300,300,5,30xDB,Santeda Int,15k,,,
1208954141282892,12/11/2024,,12/11/2024,Velobet 2,Main project IRE,,,,,,—,Main project IRE,,,,,Not started,SKRILL,300,300,5,30xDB,Santeda Int,15k,,,
1208954141350122,12/11/2024,,12/11/2024,CasinoRex 1,Main project IRE,,,,,,—,Main project IRE,,,,,Not started,SKRILL,200,200,5,50xB,n1 interactive,,,,
1208954141350138,12/11/2024,,12/11/2024,CasinoRex 2,Main project IRE,,,,,,—,Main project IRE,,,,,Not started,SKRILL,200,100,5,50xB,n1 interactive,,,,
1208954141407291,12/11/2024,,12/11/2024,CasinoRex 3,Main project IRE,,,,,,—,Main project IRE,,,,,Not started,SKRILL,200,100,5,50xB,n1 interactive,,,,
1208954247189438,12/11/2024,,12/11/2024,CasinoRex 4,Main project IRE,,,,,,—,Main project IRE,,,,,Not started,SKRILL,200,100,5,50xB,n1 interactive,,,,
1208954247189454,12/11/2024,,12/11/2024,CasinoRex 5,Main project IRE,,,,,,—,Main project IRE,,,,,Not started,SKRILL,200,100,5,50xB,n1 interactive,,,,
1208954247530506,12/11/2024,,12/11/2024,Casino Action 5,Main project IRE,,,,,,—,Main project IRE,,,,High,Not started,SKRILL,150,150,<25% Bonus,30xB,Rewards,,,,
1208954247530522,12/11/2024,,12/11/2024,Casino Action 6 reload 40%,Main project IRE,,,,,,—,Main project IRE,,,,High,Not started,SKRILL,150,150,<25% Bonus,30xB,Rewards,,,,
1208954247570056,12/11/2024,,12/11/2024,Casino Action 4,Main project IRE,,,,,,—,Main project IRE,,,,High,Not started,SKRILL,300,150,<25% Bonus,30xB,Rewards,,,,
1208954247570072,12/11/2024,,12/11/2024,Casino Action 3,Main project IRE,,,,,,—,Main project IRE,,,,High,Not started,SKRILL,50,12,<25% Bonus,30xB,Rewards,,,,
1208954247639260,12/11/2024,,12/11/2024,Casino Action 2,Main project IRE,,,,,,—,Main project IRE,,,,High,Not started,SKRILL,50,25,<25% Bonus,,Rewards,,,,
